-13.9452	4.70279e-07	1
-13.8783	4.70279e-07	1
-13.8114	4.70279e-07	1
-13.7446	4.70279e-07	1
-13.6777	4.70279e-07	1
-13.6108	4.70279e-07	1
-13.5439	4.70279e-07	1
-13.4771	4.70279e-07	1
-13.4102	4.70279e-07	1
-13.3433	4.70279e-07	1
-13.2764	4.70279e-07	1
-13.2095	4.70279e-07	1
-13.1427	4.70279e-07	1
-13.0758	4.70279e-07	1
-13.0089	4.70279e-07	1
-12.942	4.70279e-07	1
-12.8752	4.70279e-07	1
-12.8083	4.70279e-07	1
-12.7414	4.70279e-07	1
-12.6745	4.70279e-07	1
-12.6076	4.70279e-07	1
-12.5408	4.70279e-07	1
-12.4739	4.70279e-07	1
-12.407	4.70279e-07	1
-12.3401	4.70279e-07	1
-12.2733	4.70279e-07	1
-12.2064	4.70279e-07	1
-12.1395	4.70279e-07	1
-12.0726	4.70279e-07	1
-12.0057	4.70279e-07	1
-11.9389	4.70279e-07	1
-11.872	4.70279e-07	1
-11.8051	4.70279e-07	1
-11.7382	4.70279e-07	1
-11.6714	4.70279e-07	1
-11.6045	4.70279e-07	1
-11.5376	4.70279e-07	1
-11.4707	4.70279e-07	1
-11.4039	4.70279e-07	1
-11.337	4.70279e-07	1
-11.2701	4.70279e-07	1
-11.2032	4.70279e-07	1
-11.1363	4.70279e-07	1
-11.0695	4.70279e-07	1
-11.0026	4.70279e-07	1
-10.9357	4.70279e-07	1
-10.8688	4.70279e-07	1
-10.802	4.70279e-07	1
-10.7351	4.70279e-07	1
-10.6682	4.70279e-07	1
-10.6013	4.70279e-07	1
-10.5344	4.70279e-07	1
-10.4676	4.70279e-07	1
-10.4007	4.70279e-07	1
-10.3338	4.70279e-07	1
-10.2669	4.70279e-07	1
-10.2001	4.70279e-07	1
-10.1332	4.70279e-07	1
-10.0663	4.70279e-07	1
-9.99942	4.70279e-07	1
-9.93254	4.70279e-07	1
-9.86567	4.70279e-07	1
-9.79879	4.70279e-07	1
-9.73191	4.70279e-07	1
-9.66503	4.70279e-07	1
-9.59816	4.70279e-07	1
-9.53128	4.70279e-07	1
-9.4644	4.70279e-07	1
-9.39752	4.70279e-07	1
-9.33065	4.70279e-07	1
-9.26377	4.70279e-07	1
-9.19689	4.70279e-07	1
-9.13001	4.70279e-07	1
-9.06314	4.70279e-07	1
-8.99626	4.70279e-07	1
-8.92938	4.70279e-07	1
-8.8625	4.70279e-07	1
-8.79563	4.70279e-07	1
-8.72875	4.70279e-07	1
-8.66187	4.70279e-07	1
-8.59499	4.70279e-07	1
-8.52812	4.70279e-07	1
-8.46124	4.70279e-07	1
-8.39436	4.70279e-07	1
-8.32748	4.70279e-07	1
-8.26061	4.70279e-07	1
-8.19373	4.70279e-07	1
-8.12685	4.70279e-07	1
-8.05997	4.70279e-07	1
-7.9931	4.70279e-07	1
-7.92622	4.70279e-07	1
-7.85934	4.70279e-07	1
-7.79246	4.70279e-07	1
-7.72559	4.70279e-07	1
-7.65871	4.70279e-07	1
-7.59183	4.70279e-07	1
-7.52495	4.70279e-07	1
-7.45807	4.70279e-07	1
-7.3912	4.70279e-07	1
-7.32432	4.70279e-07	1
-7.25744	4.70279e-07	1
-7.19056	4.70279e-07	1
-7.12369	4.70279e-07	1
-7.05681	4.70279e-07	1
-6.98993	4.70279e-07	1
-6.92305	4.70279e-07	1
-6.85618	4.70279e-07	1
-6.7893	4.70279e-07	1
-6.72242	4.70279e-07	1
-6.65554	4.70279e-07	1
-6.58867	4.70279e-07	1
-6.52179	4.70279e-07	1
-6.45491	4.70279e-07	1
-6.38803	4.70279e-07	1
-6.32116	4.70279e-07	1
-6.25428	4.70279e-07	1
-6.1874	4.70279e-07	1
-6.12052	4.70279e-07	1
-6.05365	4.70279e-07	1
-5.98677	4.70279e-07	1
-5.91989	4.70279e-07	1
-5.85301	4.70279e-07	1
-5.78614	4.70279e-07	1
-5.71926	4.70279e-07	1
-5.65238	4.70279e-07	1
-5.5855	4.70279e-07	1
-5.51863	4.70279e-07	1
-5.45175	4.70279e-07	1
-5.38487	4.70279e-07	1
-5.31799	4.70279e-07	1
-5.25112	4.70279e-07	1
-5.18424	4.70279e-07	1
-5.11736	4.70279e-07	1
-5.05048	4.70279e-07	1
-4.98361	4.70279e-07	1
-4.91673	4.70279e-07	1
-4.84985	4.70279e-07	1
-4.78297	4.70279e-07	1
-4.7161	4.70279e-07	1
-4.64922	4.70279e-07	1
-4.58234	4.70279e-07	1
-4.51546	4.70279e-07	1
-4.44859	4.70279e-07	1
-4.38171	4.70279e-07	1
-4.31483	4.70279e-07	1
-4.24795	4.70279e-07	1
-4.18107	4.70279e-07	1
-4.1142	4.70279e-07	1
-4.04732	4.70279e-07	1
-3.98044	4.70279e-07	1
-3.91356	4.70279e-07	1
-3.84669	4.70279e-07	1
-3.77981	4.70279e-07	1
-3.71293	4.70279e-07	1
-3.64605	4.70279e-07	1
-3.57918	4.70279e-07	1
-3.5123	4.70279e-07	1
-3.44542	4.70279e-07	1
-3.37854	4.70279e-07	1
-3.31167	4.70279e-07	1
-3.24479	4.70279e-07	1
-3.17791	4.70279e-07	1
-3.11103	4.70279e-07	1
-3.04416	4.70279e-07	1
-2.97728	4.70279e-07	1
-2.9104	4.70279e-07	1
-2.84352	4.70279e-07	1
-2.77665	4.70279e-07	1
-2.70977	4.70279e-07	1
-2.64289	4.70279e-07	1
-2.57601	4.70279e-07	1
-2.50914	4.70279e-07	1
-2.44226	4.70279e-07	1
-2.37538	4.70279e-07	1
-2.3085	4.70279e-07	1
-2.24163	4.70279e-07	1
-2.17475	4.70279e-07	1
-2.10787	4.70279e-07	1
-2.04099	4.70279e-07	1
-1.97412	4.70279e-07	1
-1.90724	4.70279e-07	1
-1.84036	4.70279e-07	1
-1.77348	4.70279e-07	1
-1.70661	4.70279e-07	1
-1.63973	4.70279e-07	1
-1.57285	4.70279e-07	1
-1.50597	4.70279e-07	1
-1.4391	4.70279e-07	1
-1.37222	4.70279e-07	1
-1.30534	4.70279e-07	1
-1.23846	4.70279e-07	1
-1.17159	4.70279e-07	1
-1.10471	4.70279e-07	1
-1.03783	4.70279e-07	1
-0.970953	4.70279e-07	1
-0.904075	4.70279e-07	1
-0.837198	4.70279e-07	1
-0.77032	4.70279e-07	1
-0.703442	4.70279e-07	1
-0.636565	4.70279e-07	1
-0.569687	4.70279e-07	1
-0.50281	4.70279e-07	1
-0.435932	4.70279e-07	1
-0.369055	4.70279e-07	1
-0.302177	4.70279e-07	1
-0.2353	4.70279e-07	1
-0.168422	4.70279e-07	1
-0.101545	4.70279e-07	1
-0.034667	4.70279e-07	1
0.0322106	4.70279e-07	1
0.0990881	4.70279e-07	1
0.165966	4.70279e-07	1
0.232843	4.70279e-07	1
0.299721	4.70279e-07	1
0.366598	4.70279e-07	1
0.433476	4.70279e-07	1
0.500353	4.70279e-07	1
0.567231	4.70279e-07	1
0.634109	4.70279e-07	1
0.700986	4.70279e-07	1
0.767864	4.70279e-07	1
0.834741	4.70279e-07	1
0.901619	4.70279e-07	1
0.968496	4.70279e-07	1
1.03537	4.70279e-07	1
1.10225	4.70279e-07	1
1.16913	4.70279e-07	1
1.23601	4.70279e-07	1
1.30288	4.70279e-07	1
1.36976	4.70279e-07	1
1.43664	4.70279e-07	1
1.50352	4.70279e-07	1
1.57039	4.70279e-07	1
1.63727	4.70279e-07	1
1.70415	4.70279e-07	1
1.77103	4.70279e-07	1
1.8379	4.70279e-07	1
1.90478	4.70279e-07	1
1.97166	4.70279e-07	1
2.03854	4.70279e-07	1
2.10541	4.70279e-07	1
2.17229	4.70279e-07	1
2.23917	4.70279e-07	1
2.30605	4.70279e-07	1
2.37292	4.70279e-07	1
2.4398	4.70279e-07	1
2.50668	4.70279e-07	1
2.57356	4.70279e-07	1
2.64043	4.70279e-07	1
2.70731	4.70279e-07	1
2.77419	4.70279e-07	1
2.84107	4.70279e-07	1
2.90795	4.70279e-07	1
2.97482	4.70279e-07	1
3.0417	4.70279e-07	1
3.10858	4.70279e-07	1
3.17546	4.70279e-07	1
3.24233	4.70279e-07	1
3.30921	4.70279e-07	1
3.37609	4.70279e-07	1
3.44297	4.70279e-07	1
3.50984	4.70279e-07	1
3.57672	4.70279e-07	1
3.6436	4.70279e-07	1
3.71048	4.70279e-07	1
3.77735	4.70279e-07	1
3.84423	4.70279e-07	1
3.91111	4.70279e-07	1
3.97799	4.70279e-07	1
4.04486	4.70279e-07	1
4.11174	4.70279e-07	1
4.17862	4.70279e-07	1
4.2455	4.70279e-07	1
4.31237	4.70279e-07	1
4.37925	4.70279e-07	1
4.44613	4.70279e-07	1
4.51301	4.70279e-07	1
4.57988	4.70279e-07	1
4.64676	4.70279e-07	1
4.71364	4.70279e-07	1
4.78052	4.70279e-07	1
4.84739	4.70279e-07	1
4.91427	4.70279e-07	1
4.98115	4.70279e-07	1
5.04803	4.70279e-07	1
5.1149	4.70279e-07	1
5.18178	4.70279e-07	1
5.24866	4.70279e-07	1
5.31554	4.70279e-07	1
5.38241	4.70279e-07	1
5.44929	4.70279e-07	1
5.51617	4.70279e-07	1
5.58305	4.70279e-07	1
5.64992	4.70279e-07	1
